Year,County,Hospital,OSHPDID,system,Type of Report,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings,Latitude,Longitude
2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Acute Stroke Ischemic,,,,,34.60243,-120.127
2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,,34.60243,-120.127
2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Acute Stroke,,,,,34.60243,-120.127
2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,AMI,,,,,34.60243,-120.127
2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,34.60243,-120.127
2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,,34.60243,-120.127
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Pneumonia,49,848,4.9,Better,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Pancreatic Resection,,,,,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,PCI,9,171,3.4,As Expected,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Hip Fracture,1,99,0.9,As Expected,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Heart Failure,8,635,1.7,As Expected,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,GI Hemorrhage,5,229,1.7,As Expected,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Carotid Endarterectomy,0,7,0,As Expected,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Acute Stroke Subarachnoid,12,45,22.8,As Expected,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Acute Stroke Ischemic,23,458,3.4,Better,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Acute Stroke Hemorrhagic,27,175,12.1,Better,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Acute Stroke,62,678,5.9,Better,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,AMI,16,264,4.4,As Expected,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,AAA Repair Open Unrupture,,,,,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,AAA Repair Endo Unrupture,0,5,0,As Expected,37.36332,-121.848
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,CABG,Isolated CABG Operative Mor,0,16,0,As Expected,37.36332,-121.84837
2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,PSI,Postoperative Sepsis,0,241,0,As Expected,37.36332,-121.8483
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Pneumonia,62,616,10.2,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Pancreatic Resection,0,5,0,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,PCI,3,221,2,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Hip Fracture,5,211,2.5,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Heart Failure,23,776,2.5,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,GI Hemorrhage,12,422,3.1,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Carotid Endarterectomy,0,25,0,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Acute Stroke Subarachnoid,1,5,12.9,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Acute Stroke Ischemic,17,340,6.1,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Acute Stroke Hemorrhagic,7,66,14,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Acute Stroke,25,411,8.3,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,AMI,14,291,5.5,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,AAA Repair Open Unrupture,0,5,0,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,AAA Repair Endo Unrupture,0,7,0,As Expected,37.36779,-122.078
2022,Santa Clara,El Camino Health,106430763,Independent/Other,CABG,Isolated CABG Operative Mor,3,105,2.785444,As Expected,37.36779,-122.07801
2022,Santa Clara,El Camino Health,106430763,Independent/Other,PSI,Postoperative Sepsis,3,1695,0.19,As Expected,37.36779,-122.078
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Pneumonia,55,635,6.6,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Pancreatic Resection,0,5,0,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,PCI,8,243,2.2,Better,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Hip Fracture,4,165,2.6,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Heart Failure,20,519,3.1,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,GI Hemorrhage,4,212,1.6,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Carotid Endarterectomy,0,15,0,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Acute Stroke Subarachnoid,4,17,21.5,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Acute Stroke Ischemic,22,347,5,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Acute Stroke Hemorrhagic,15,77,18.4,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Acute Stroke,41,441,8.2,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,AMI,22,310,5.5,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,AAA Repair Open Unrupture,,,,,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,AAA Repair Endo Unrupture,0,5,0,As Expected,37.25116,-121.944
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,CABG,Isolated CABG Operative Mor,0,56,0,As Expected,37.25116,-121.9449
2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,PSI,Postoperative Sepsis,6,865,0.91,As Expected,37.25116,-121.9449
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Pneumonia,26,436,7.7,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Pancreatic Resection,0,4,0,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,PCI,6,188,3.5,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Hip Fracture,1,73,1.3,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Heart Failure,15,605,3.5,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,GI Hemorrhage,3,233,1.1,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Carotid Endarterectomy,0,8,0,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Acute Stroke Subarachnoid,,,,,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Acute Stroke Ischemic,7,150,7,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Acute Stroke Hemorrhagic,6,34,15.3,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Acute Stroke,14,186,9.1,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,AMI,13,236,5.8,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,AAA Repair Open Unrupture,,,,,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,AAA Repair Endo Unrupture,0,6,0,As Expected,37.32714,-121.937
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,CABG,Isolated CABG Operative Mor,2,92,2.163305,As Expected,37.32714,-121.93727
2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,PSI,Postoperative Sepsis,2,373,0.77,As Expected,37.32714,-121.9372
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Pneumonia,18,293,7.1,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Pancreatic Resection,,,,,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,PCI,8,121,13,Worse,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Hip Fracture,2,72,2.1,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Heart Failure,13,700,2.6,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,GI Hemorrhage,10,313,3.3,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Carotid Endarterectomy,0,17,0,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Acute Stroke Subarachnoid,5,13,22.5,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Acute Stroke Ischemic,3,223,2.3,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Acute Stroke Hemorrhagic,16,79,26.9,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Acute Stroke,24,315,9,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,AMI,12,158,8.1,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,AAA Repair Open Unrupture,,,,,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,AAA Repair Endo Unrupture,0,7,0,As Expected,37.31346,-121.932
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,CABG,Isolated CABG Operative Mor,2,43,6.481204,As Expected,37.31346,-121.93202
2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,PSI,Postoperative Sepsis,2,772,0.3,As Expected,37.31346,-121.932
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Pneumonia,49,701,6.3,Better,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Pancreatic Resection,11,183,3.1,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,PCI,8,247,3.7,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Hip Fracture,3,222,1.3,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Heart Failure,21,789,1.9,Better,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,GI Hemorrhage,11,537,1.8,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Carotid Endarterectomy,0,70,0,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Acute Stroke Subarachnoid,4,74,12.8,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Acute Stroke Ischemic,24,370,4.8,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Acute Stroke Hemorrhagic,29,192,23.9,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Acute Stroke,57,636,8.7,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,AMI,17,346,4.7,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,AAA Repair Endo Unrupture,1,58,1.6,As Expected,37.433,-122.175
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,CABG,Isolated CABG Operative Mor,0,207,0,Better,37.433,-122.175881
2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,PSI,Postoperative Sepsis,51,7210,0.5,As Expected,37.433,-122.1758
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Mortality,0,51,0,As Expected,37.23924,-121.80269
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Pneumonia,19,364,6.6,As Expected,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,0,42,0,As Expected,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,PCI,4,142,3.7,As Expected,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Hip Fracture,2,142,1.3,As Expected,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Heart Failure,10,454,1.9,As Expected,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,GI Hemorrhage,5,212,2.3,As Expected,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Carotid Endarterectomy,,,,,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Acute Stroke Subarachnoid,0,6,0,As Expected,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Acute Stroke Ischemic,2,201,1.5,Better,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Acute Stroke Hemorrhagic,6,32,33.3,As Expected,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Acute Stroke,8,239,6.4,As Expected,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,AMI,7,207,3.1,Better,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,AAA Repair Open Unrupture,,,,,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,AAA Repair Endo Unrupture,0,5,0,As Expected,37.23924,-121.802
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,PSI,Postoperative Sepsis,4,1109,0.24,As Expected,37.23924,-121.8026
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Emergency CABG,0,51,,As Expected,37.23924,-121.80269
2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Stroke,0,51,0,As Expected,37.23924,-121.80269
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Pneumonia,16,228,6.2,As Expected,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Pancreatic Resection,,,,,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,PCI,,,,,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Hip Fracture,0,38,0,As Expected,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Heart Failure,6,168,3.8,As Expected,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,GI Hemorrhage,4,91,4.3,As Expected,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Carotid Endarterectomy,,,,,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Acute Stroke Subarachnoid,,,,,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Acute Stroke Ischemic,3,67,6.1,As Expected,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Acute Stroke Hemorrhagic,0,4,0,As Expected,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Acute Stroke,4,72,9.1,As Expected,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,AMI,2,6,5.5,As Expected,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,AAA Repair Open Unrupture,,,,,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,AAA Repair Endo Unrupture,,,,,37.03731,-121.574
2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,PSI,Postoperative Sepsis,0,46,0,As Expected,37.03731,-121.5741
2022,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Pneumonia,37,438,8.6,As Expected,37.33459,-121.995
2022,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,,,,,37.33459,-121.995
2022,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,PCI,19,398,7.1,Worse,37.33459,-121.995
